GE,4.0,1,,"Great people, hard times",2008-10-26,Financial Analyst,"Louisville, KY",0,1,0,"You are surrounded by intellegent, hard working people willing to help you learn and grow.",Employee morale is at an all time low. Long hours are the norm rather than the exception.,"In these uncertain times, senior management needs to provide open communication and dialogue more than ever. Where did the strong leadership go?"
GE,5.0,0,,A leadership development factory...but tough to retire there these days,2008-11-15,HR Manager,,2,2,0,Leadership development and career development and various bizs and cross-functional opptys,"bureacratic - multiple layers, political at times - career opportunities require you to be relocatable","allow more individual creativity outside of the box, taking into consideration the voice of the employee in driving improvements across the business"
GE,3.0,1,,Satisfied,2009-03-19,Lead Engineer,,2,2,0,"Willing to change, never stagnet. You are always working with the newest technology, The business is always early to adopt new technology. Working with mostly intelligent successful people. Power of size, there are always inititives for health, education, etc.","Always working to metrics, sometimes losing commonsense. Good work can be overlooked, you can get lost in the shuffle. You always have to actively sell yourself. My managers have shown a tendency to overreact to issues. Any action, even if not productive is preferred to taking time to understand an issue prior to forming a plan. Poor follow through on inititives result as directions are constantly changing.","Dictate less, listen more."
GE,4.0,0,,Good job,2011-03-26,Systems Administrator,"New York, NY",2,1,0,"I liked the work and the people were smart. it was a good place to work.
there were good benefits and pay was stable",Too much work at times. not much growth options but this was known from the start of my employment. not much bad to comment on .,
GE,4.0,0,,A GREAT place to learn,2011-07-24,Commercial Sales Associate,"Tehachapi, CA",2,2,0,"Having GE on the resume provides for automatic credibility. The culture is very ""up or out"", which is good in terms of opportunities for promotion.","As with any large organization, it is easy to become a cog in a wheel. It takes a lot of effort to get the bigger picture.",
GE,5.0,1,more than 10 years,Try to Get Enrolled in One of the Leadership Programs,2014-11-05,Anonymous Employee,,2,2,2,"Program comes with 
-Contemporary trainings
-Exposure and connection
-Strong incentive both career and money wise to win","If not in the program, it depends on the function/business/boss for you get any of said benefit",how to make off-program employee inspired and grow like on-program employee
GE,5.0,1,less than 1 year,Passionate and dedicated colleagues that are both extremely intelligent and focused on getting the job done.,2014-12-07,Composites Manufacturing Engineer,"Baltimore, MD",2,2,2,"Status and company notability.
Cutting edge technology.
Great benefits and retirement planning.
Corporate training repertoire and further education.","Large company and easy to get stuck in day to day activities.
Many corporate policies in place that can slow down project efforts.",
GE,4.0,0,,Sales Co-op,2014-12-17,Sales Co-op,"Richmond, VA",2,2,2,The company is tried and true. They are very successful and have processes and people who know what their doing and are passionate about not only their jobs but the company.,"Sometimes because the company is so large, it moves slow. They are a little behind the curve in the digital media age.",
GE,4.0,0,more than 3 years,Overall the experience was positive.,2015-02-04,Engineer,"Cleveland, OH",-1,0,-1,Managers and colleagues are great to work with. Interesting technology. Good balance of work and fun activities.,Lighting industry is seeing very big changes as more and more companies are being created and flooding the market with product. Company could see re-structuring efforts to continue being competitive.,
GE,5.0,0,,Strategic Accounts (worked before 2011),2015-06-11,Anonymous Employee,,2,0,0,"Great people to work with, good pay, and travel to different cities. Able to work with people around the world, different systems, cultures. 
Very good training, benefits, work ethic,..","Sold the division I was in, appeared to steer away from software technology.",Would like to see GE get back into the software industry.
GE,5.0,1,more than 10 years,Market Research Analyst,2016-03-18,Market Research Analyst,"Boston, MA",2,0,2,"GE has always provided the best opportunities to try new things, grow and contribute.",There really have never been any cons... perhaps that they hold us to high standards- we need to deliver- always. But I consider that to be a positive and one of the reasons why they are a great company.,N/A
GE,4.0,1,,Nice place to work,2016-04-19,Lead Engineer,"Atlanta, GA",2,2,2,A large company willing to try innovated ideas like GE Digital.. More old guard managers are retiring allowing for better internal calibration,Advancements are giving to manager associates not to the leading candidate. Several managers hire engineers ONLY from the top ten engineering schools.,Change is good and don't be impress by were someone graduated
GE,4.0,0,,Engineer -10+ yrs,2016-06-05,,,2,2,2,"Great training, smart people, given lots of responsibility quickly and interesting work. Would recommend any engineer starting out here after college.",Heavy workload - You need to be ready to work a lot of hours to meet tight/challenging deadlines. Lots of red tape to get things done.,None
GE,5.0,1,more than 5 years,"Amazing experiences, overall support, training and career progression.",2016-08-04,Lead Systems Engineer,"Boston, MA",2,2,2,"Amazing products, smart & inspiring co-workers, leadership training and career progression support. This is an awesome company for both young professionals and veterans!","As with every big company, there will be bureaucracy and red tape. Some employees have difficulty navigating a matrix organization.",Adopt more FastWorks strategies at faster pace.
GE,4.0,0,,Great Learning Experience,2016-10-11,,,2,1,1,There is a lot to learn about here as GE has many different ongoing projects. I enjoyed the variety of different systems here and most people would be happy to spend some time to explain something to you.,Could have used a bit larger workload to keep the time passing but overall not too bad,N/A
GE,5.0,1,,General Review,2016-11-08,,"Atlanta, GA",2,2,2,GE is changing to a digital industrial company and continues to look toward the future. It is an exciting place to work with opportunities to grow in your career.,Not too many cons within the GE company other than maybe being difficult to communicate to everyone. Improvements are being made in this area.,
GE,4.0,1,,GE OMLP,2017-06-04,Anonymous Employee,,0,0,-1,"Great experience in a relatively short amount of time - different jobs in supply chain, different work environments, and different products. Program has a strong alumni network which comes in handy after graduation. Company invests a significant amount of time and money in training.",Program leadership clearly has favorites and geographic mobility is a must.,
GE,3.0,1,more than 3 years,"Too many silos, poor compensation, minimal passion.",2017-06-20,Mechanical Design Engineer,"Wilmington, NC",2,1,-1,"Personal development and connections are outstanding here. The company is willing to help you achieve, so long as you take the initiative to let everyone know.","The compensation is nowhere near market value for experience. The silos have to be broken down. Far too much ""that's the way it's always been done"". Engineers have nowhere to go once they reach the senior level. PB engineers do the same work as SPB, which should never be the case.",Break down the silos! Far too much negativity and misunderstanding in the direction of the company. It is not acceptable to have so many SPB engineers who are just counting down the days to their retirement.
GE,4.0,0,more than 1 year,Forklift operator,2017-08-08,Forklift Operator,"Havre de Grace, MD",2,0,2,All machine work and real cool supervision to work for good money also,Working in the winter is a killer to be working on the forklift just as cold inside the building as outside,Listen to some problems the employees have and concerns try to understand thing's better from the outside looking in
GE,4.0,0,more than 10 years,"Not perfect, but a decent place to have a career",2017-09-25,Technical Leader Engineering,"Schenectady, NY",-1,0,-1,"Good pay and benefits
Excellent co-workers
Challenging work
Advancing technology all the time","Ruthless when it's time to cut costs
Too eager to follow fashionable HR trends",Stop trying to be hip; be more dignified. Value experience more consistently. Stand up to Trian.
GE,4.0,0,more than 1 year,Internship,2017-10-08,Intern,"Houston, TX",2,2,2,Loved my experience. People willing to help everyone was nice. People outside of your team were willing to take time out and help with anything you needed,Had a manager that didn't talk too highly of the company.,"Make sure everyone, especially people in leadership positions and are taking interns really tries to display positives of the company."
GE,5.0,1,more than 1 year,Relaxed work environment,2017-10-21,Accountant,"Cincinnati, OH",2,2,2,Flexible work schedule. Good location downtown Cincinnati. Great leadership team to lead the transition. Workout facility in the building and are able to use it anytime during the work day.,Difficult work with little direction. GE is going through a tough time as a company and there doesn't seem to be a lot of opportunity.,
GE,4.0,0,more than 10 years,GE Global Operations Properties,2017-12-21,Operations Program Manager,"Fairfield, CT",2,1,-1,Fast paced work environment that leverages technology and provides great compensation.,"Financial shortfalls are forcing major transition, and layoffs in the company. Benefits are mediocre for such a large company.",Should return to a merit based hiring and retention practices. They need to hold on the employees that perform and remove their dead weight.
GE,4.0,1,more than 5 years,Work Environment/Career Growth,2018-08-15,Safety Engineer,"Dallas, TX",0,0,0,"- Very knowledgeable engineering & technical staff.
-Experienced and capable management team.
- job stability
-good benefits","- Mentoring / training programs are limited due to limited staff.
- No bonuses and very limited pay raise.
- Company is short staffed and has a complex hiring system.",Recommend more pay incentives and need to higher more engineers.
GE,3.0,0,,Cut-throat as most emplyoees are treated like cogs in the system,2011-02-07,Inventory Leader,"Waukesha, WI",-1,1,0,Pension and vacation/personal business time allowed; prestigious company to have worked for on resume,Medical coverage is pathetic compared to recent years. Demand of work hours do not match salaries well. Review process is very cookie-cutter and fails to develop employees. If you are not a program graduate forget about progressing quickly. Very young and inexperienced employees made managers too early in career which in turn causes them to fail their teams.,"Metrics can't be the only focus if you truly care about employees. Develop young leaders and worry less about your bonus, but rather the future of the company."
GE,2.0,1,,"Bureaucratic Nightmares Abound, Business is Obsessed with Cost and Risk Reduction",2011-06-25,,"Schenectady, NY",-1,-1,0,"Generally, GE is impressive on a resume and people who know it from earlier decades have a surprising reverence for the few remaining US employees.","Bureaucratic nightmares entangle in every possible task. At the present, upper management seems obsessed with cost and risk reduction as the only way to improve the company. All meaningful benefits have been stripped from employees (health, retirement, anything left is so limited as to be functionally useless).","Give back the benefits from five years ago, or give us pay increases to offset most of the tens of thousands you saved (and we now shoulder) by taking them away."
GE,5.0,1,more than 3 years,Excellent Company for leaders and engineers,2013-02-06,Senior Manager,"Minden, NV",2,2,2,"Strong leadership, excellent training, extremely strong senior leadership. Highly technical company that manufactures goods in the United States.",Bureaucracy. Your value in the company is dependent on your ability to network across a web of stakeholders. May not be a good fit for some.,Simplify the business structure
GE,4.0,0,more than 5 years,Excellent place to work for,2013-05-19,Anonymous Employee,,2,2,2,With plenty of opportunities for growth the company is one where you can move ahead no matter what gender or race you belong to. Equal opportunities and its leadership courses are world class.,Salary is a bit on low side and benefits could be better but still a great place to work in.,
GE,4.0,0,more than 5 years,"Excellent company, professional environement",2014-02-08,Analyst,"New York, NY",2,2,2,"Very Professional Environment, Various Learning Opportunities, Free Gym, Free Coffee, Very Good Benefits.","Unfortunately, too easy to become pigeon holed into one role / department.","Please allow for more movement between departments. Perhaps every three years, a meeting with HR could be mandatory to check on career growth, and to gather feedback on managers."
GE,5.0,1,more than 1 year,Good upward mobility opportunities,2015-01-27,Sales Representative,,2,2,1,"Ability to work with various functions within the business, it's very easy to ask anyone in the company for help or advice.","Some internal processes are archaic/somewhat convoluted. Management is taking concrete steps to address many of these issues, some progress has already been made.","Continue to execute on listening to employees, customers."
GE,4.0,1,more than 10 years,Enterprise Data Architecture and Strategy wih Program managment expertise,2015-05-04,"Big Data Architect, Program Manager","Stamford, CT",2,1,-1,"Great Company with great culture, employees are much valued, good benefits, world class training facility, leadership exposure etc.,","Too much of outsourcing, No hands on technical experience is available to most of the employee force in IT, too rigid processes",Hire talented technical expertise and promote people who deliver
GE,4.0,1,,FMP Intern Review,2015-05-26,Anonymous Employee,,2,2,2,The work is straightforward and easy. Working in a manufacturing facility was good experience that I did not expect to have.,"You don't get a lot of exposure to executive management teams. The program is very regimented and you can't easily get creative to fill time,",Give more responsibilities to interns
GE,4.0,0,,GE,2015-06-12,,,0,0,0,"Competitive pay, good opportunity for career advancement, really good career training for future career plans","The environment can be very political, and this can be very frustrating sometimes. The smartest people sometimes are not heard",I was very pleased with my manager during the time that I worked there. Continue to hire good people who are passionate
GE,2.0,0,more than 5 years,Logistics Specialist,2015-12-08,Anonymous Employee,"Houston, TX",-1,0,0,"After working for GE, you can pretty much write your ticket anywhere. They are known for working you hard in very lean environment. As long as you are doing your job, you are not under the microscope","little to no work/life balance. Mgmt and colleagues are more interested in making a name for themselves so watch your back. If you get an inexperienced manager, they can make your life miserable. Too many leadership kids (silver spoon kids) on a fast track get promoted and are clueless. The company has a reputation of running their people on empty.",true leadership takes care of their team and not only themselves.
GE,4.0,0,,Hourly,2016-03-04,Retired Wanting Consulting Job,"New York, NY",0,0,0,"Very good experience with dealing between union, hourly and management",Many years of committed service I have no choice. I the last of employment at Ge was 2002. I can and will still do you so good,Give me chance. I can do you some good and I believe you need some help in industrial
GE,4.0,0,more than 3 years,Good experience,2016-03-13,Accountant,"Stamford, CT",2,2,1,Good chance to learn how a large corporation works. Many chances to learn from many bright people. Lots of training courses.,"Mobility is generally limited to your current division. Difficult to stand out from the crowd. Poor raises, no bonus.",Try to provide more opportunities to employees to take a different position within company.
GE,5.0,0,more than 10 years,appliance tech,2016-09-21,Appliance Technician,"Phoenix, AZ",2,1,1,"The best company I have ever worked for .I worked as a remote Service Technician,I was supplied with the best equipment ( vehicle,computer,support).Great benefits and wages.",Our immediate manager should have some technical experience.,My only suggestion would be to hire a technician Manager that actually knows something about the technical aspects of the product.
GE,4.0,1,more than 10 years,Project Engineer,2016-12-27,"Proposal Manager, Project Manager, Project Engineer","Knoxville, TN",2,2,2,"GE is a dynamic company, they provide flexibility to drive your career down the path you want. A good place to develop a career. Is not just a 9 to 5 job.",GE is a large company. Is important to be seen and heard by the right people to grow your career.,
GE,3.0,0,,Experience will vary from group to group,2017-06-14,,,2,1,2,Large company means lots of opportunity to move to a different group if you have to move to another city.,"There was a major sense of everyone stepping on each other to get ahead. I never felt like the company or any of the people actually cared about any of the employees. You were just a number. This is probably normal for such a large company. With this many locations and industries under one name, you will also probably find very different reviews from different people.",Be transparent. Do not try to lie or trick employees to get ahead. People will work hard if they feel respected.
GE,4.0,0,,To GE or Not to GE,2017-06-20,Anonymous Employee,,0,0,-1,"good benefits, good work life balance","Frequent lay offs, management allows gratuitous spending on ostentatious new buildings, fun destination meeting locations (Disney World) elegant travel at the expense of hardworking employees jobs.",Buffet does not invest in GE anymore because we dont like elaborate spenders or high level misrepresentation of fiscal reports.
GE,4.0,1,more than 5 years,Big Corporation,2017-11-15,Downhole Lift,"Odessa, TX",2,1,1,"Great benefits, many different departments to work in, great healthcare insurance. Name recognition, good inter company training and communication. Major holidays observed.","Unstable energy sector, slow coming salary increases, takes too long to actually start working once hired. Too much paper used for a “green” company",Reward loyalty to the company at the lower levels
GE,3.0,1,more than 5 years,GE,2018-01-04,Staff Engineer,"Detroit, MI",-1,1,1,"it's a good company - long and great history, diversified industries and businesses, the company provides tons of free technology and career training. Good benefits, etc. it attracted many telnet professional to work for it.","it's facing a huge finance challenge due to the past company's grows plan and strategies. it's in its down side. cut's investments, work forces, locations, etc. not recommend to go with it at this moment","GE needs to adjust its grows strategies, such as give up the business/industries that it's not specialized at, and focus on what it knows and has done good. it needs to build a relatively stable working environment and ensure the right move before doing any changes."
GE,4.0,1,,Good place to work,2018-06-04,Anonymous Employee,,2,2,2,"Good place to build a career. GE has great leadership training and programs. Due to the size and diversity of the company, you can usually find a position within the company that is in a preferred location and a business that you love.",Benefits are good but have dwindled over the years.,
GE,3.0,0,more than 8 years,It was a good run but time to leave,2018-09-18,Anonymous Employee,,-1,1,1,"Any experience with GE helps build credibility and professional pedigree. There is much to learn in terms of processes, continuous improvement, and organizational behavior.","In recent years, business decisions are being made for short term gains. There is undue pressure on suppliers, rather than seeing them as partners in providing the product. Finding a good manager is critical to success, because the wrong manager can change one's entire experience.","A global business should not be quite so ""Schenectady-centric,"" particularly with all the technology that is available to employees. Many good employees are lost because they choose not to live in upstate NY, for a myriad of reasons."
GE,4.0,0,more than 5 years,Good company but don't plan a long career there,2018-11-09,Engineer,"Houston, TX",2,1,1,People are great; excellent work/ life programs.,Upper management are not long term thinkers. I hear the new team are better.,Take care of your people who are your real investment. Training outsourced staff takes time and money too. I hope Mr. Culp will be better.
GE,2.0,1,,Okay Company,2008-11-08,Technologist,"Grand Rapids, MI",0,1,0,GE is a big company with many opportunities to move around or up in. My division is extremely flexible regarding schedules and people's personal needs. It sounds like that is a company wide attribute as well. The benefits are decent as well.,Every division or site seems to be different so I don't know if there are any real company wide downsides. It is a large company so it can be difficult to figure out the company wide systems. My impression is that the company tends to value managers more than non-management employees which is good or bad depending on your point of view.,Consider measuring employee morale on a regular basis.
GE,4.0,0,,GE is a great place if you find the right area to work in it being such a large company,2009-07-23,Project Manager,,2,1,0,Benefits and Crotonville training programs,"If you did not come into as a FMP, IMLP or any of the other leadership programs I think it is harder to get ahead.",Give every employee a chance to shine
GE,4.0,0,,working at GE MDS,2009-09-17,,,2,-1,0,"More work than engineers;
So the more you want to do, the more you'll have on your plate","Very management heavy
3 to 1 ratio of engineers to managers
Normal Politics of a publicly traded company",Get involved technically instead of just pushing a schedule that was created when the details weren't on the plate yet.
GE,5.0,1,,GE is such an amaing place to be,2011-10-25,Human Resources Manager,"Wauwatosa, WI",2,2,0,"Fantastic Leadership
Amazing Development Opportunities
Incredible Visibility and Ongoing Challenge
LOW politics
Authentic people
Leaders have a heart and always do the ""right"" thing
Amazing flexibility
Learning culture",Need to be able to manage self and push back when work becomes all encompassing.,Focus on your critical imperatives. Spend more time in the field.
GE,4.0,0,more than 8 years,Overall it's a good experience of working at GE,2012-10-20,Lead Engineer,"China, ME",2,2,1,"Can try a lot of different things. Culture is good, colleagues are good. You can have a huge resource pool to leverage.",Sometimes it is difficult for those who work very hard but are not good at showing off. Sometimes some superficial tasks take too much time.,No
GE,4.0,1,,Good career opportunities but serious old school culture,2014-03-20,,,0,0,0,"Good access to training and conferences
Offer industry-competitive salary
Good access to tools and resources including video conferencing and software","Projects and processes bogged down by old school bureaucracy
Difficult process changes
Lack of focus on design-oriented culture
People in roles they are not qualified for in training or experience",
GE,4.0,0,less than 1 year,A workstation position in which I assisted with Accounts Payable responsibilities as the firm transitioned to SAP.,2014-05-20,Accounts Payable Analyst,"Syracuse, NY",2,1,-1,"Friendly atmosphere, ambitious employees, strong communication among employees working on projects together","Lack of mobility in departments, lack of clear cut responsibilities in several positions (overlapping duties)",Push for more defined roles and precise workflow management in the finance departments.
GE,5.0,0,,A great place for professional development and appreciate that they are such a meritocracy.,2014-09-25,,,2,2,1,"Meritocracy - if you prove you perform, they will give you amazing opportunities.
Professional development - they provide feedback and continuous development - they are really invested in improving talent.",It can be very difficult to switch function.,
GE,4.0,0,less than 1 year,I sincerely enjoyed by time with GE.,2014-11-18,Intern,"Charlotte, NC",2,2,-1,"A relaxed, yet motivated atmosphere in which to work. Always trying to help me further my carreer, while still focusing on day-to-day necessities.","Management could sometimes be a bit cold or cynical, but I could deal with it. They meant well.",Maybe be a little less cynical regarding certain topics.
GE,5.0,1,more than 3 years,Great company if you find the right section/manager,2015-05-21,Lead Engineer,"Evendale, OH",2,0,2,"They treat you very well, overall. They encourage doing the right thing. The work is interesting","Hard to get to management if your demographic isn't a ""protected group""; lots of beauracracy",Allow the first month of a new hire to be absorbing all of the decades of documentation
GE,2.0,0,more than 10 years,Logistics Sourcing Leader,2015-06-21,"Logistics Sourcing Leader, Program Manager","Kennesaw, GA",-1,-1,2,"In general very high quality people. However, this includes some of the biggest manipulators and thieves known to mankind. Bungee bosses are quite common, but most of the Leaders are quite brilliant, but often lacking in specialized information.
If you go to GE look for mentors, and do what is necessary to build such relationships. Skill, knowledge and experience is not enough to maintain a career. It is a great place to build your skills though.",See the pros They are two sides of the same coin.,"Do a better job of finding the corrupt and venal. They don't do the business any good, even if they are good at schmoozing their managers and mentors."
GE,5.0,0,more than 8 years,Safety Coordinator,2015-08-24,Safety Coordinator/Plant Chemist,"Franklin, GA",2,2,2,"Great company, great benefits, wonderful growth potential, company really cares about safety and its people. Opportunities are numerous. Great career-oriented company to work for.",Big company. Company has no major issues. It was a great delight to work for this company for over 9 years and I would enjoy working for them once again.,
GE,4.0,0,,Great company to work with,2015-11-04,Project Engineer,,2,2,2,"Fun to work with, challenging, always finding out creative ways to solve problems, teamwork is very valuable, lots of traveling which made it fun for me.","Lots of hours into specific projects, especially when there were startups in operating lines with deadlines. Worked for sixty days on a row on some occasions.",
GE,4.0,0,,Family Oriented,2016-02-01,Engineering,"Melbourne, FL",2,2,2,"Gym reimbursement, Lots of family (spouse and children) benefits available
Lots of partners and freebies (such as weightwatchers or Verizon)
Engineers week, Family Day
GE is very family and health oriented",Everyone pays different amounts for the same health insurance,"Dont forget to evaluate your workers as people and not just ""profit turning machines"" from time to time."
GE,4.0,1,,Sourcing Co-op,2016-04-07,Anonymous Employee,,0,0,0,The pay was great and paychecks were received weekly. Lots of autonomy and it was nice that they helped with housing and relocation,"The warehouse is pretty outdated, not a lot of money going into it and it shows. It would be a lot nicer if they put in time to update the office spaces.",
GE,5.0,0,,Exausting,2017-01-09,,,0,0,0,Pay and benefits are excellent. Union has always kept it fair. Safety issues come first. Great Supervisors willing to work with any issues.,Hard physical work. Must be in great shape. Repetitive Moving physical body in all directions. Long hour standing in same area.,Need to lace the right person to the correct job physically.
GE,4.0,0,more than 5 years,More than meets the eye,2017-03-19,Supplier Quality Engineer,"Fort Worth, TX",-1,2,1,Large business so you have interactions with many different areas of the business and you can be as visible or invisible as you want.,"It able to truly manage suppliers because of minimal travel allowances and workload from production support. Budget is right for the upcoming year, so resources are tight but workload remains the same.",
GE,4.0,1,,Pros and Cons,2017-04-13,,,0,0,0,Nice place to build a career,"The company stopped the Salary rise program and switched to bonus system every other year. Not everyone will get rises anymore and also, in order to get the bonus you have to be perfect and work overtimes to hit the deadlines of your projects",Salary rise instead bonuses
GE,4.0,1,,Willing to take risk on people and value autonomy,2018-04-13,,,0,0,0,Willing to take chance on people and allow them to shine. Management are super into building our careers and not just the bottom line.,Company has over-complicated businesses that drags itself down. Employees feel the pinch when a bad business decision echoed later in the form of layoffs.,
GE,5.0,1,more than 3 years,Executive Assistant,2018-08-10,Anonymous Employee,"Washington, DC",2,0,2,"Fantastic smart Government Affairs Professionals, easy to work with and share info to help you do your job better","Some other support members are not always on the same time schedule which makes in difficult if you have to cover for other people, and don't have a single person in charge of coverage.",none
GE,5.0,0,,It is an excellent research lab,2008-06-19,Summer Intern,"Schenectady, NY",2,1,0,It is a research lab where latest academic research outcomes can be applied to many real-world applications. The working environment is also very comfortable.,"If I have to say something bad about GE GRC, it is that its location is not as good as other competing research labs.",N/A
GE,5.0,1,,Great company to work for,2008-09-23,Senior Engineer,,2,2,0,Many opportunities within GE. Recognition for your contribution. Flexible work hours. No micro management. Good benefits.,Too many blackbelts waiting for real job openings. Too many metrics thus taking away time for productive work.,Streamline management tiers. Too many reporting levels between workers and CEO.
GE,4.0,0,,"Great learning experience, invested in my professional development.",2012-02-17,,"Billerica, MA",0,2,0,Managers were very knowledgeable and open to regular discussions on financial topics. I was able to gain a great big picture of the business via ample cross-functional work.,Less favorable work life balance in finance. Pressure to be flexible among locations and to change in job function.,
GE,4.0,0,more than 8 years,Project management by the book,2012-06-12,Senior Project Manager,"Atlanta, GA",2,2,1,"Competitive salary/benefits, entrepreneurial environment, flexible hours, good corporate reputation with most customers, talented coworkers","Overemphasis on quarterly financial goals, little compassion when goals missed, too much compliance crap",Cut your own salaries. Spend time in the workplace with factory workers and office people - talk with them.
GE,5.0,1,more than 5 years,"Great People, great company",2012-07-27,Financial Analyst,"Princeton, NJ",2,2,1,Great people and a great company. Lots of opportunity to learn new things. Freedom to make decisions without being micromanaged.,"A lot of higher level people. Look down on the ""less educated"". Not much room for advancement.",Make a plan and stick to it. Don't be all talk and no action.
GE,4.0,0,more than 3 years,Senior professional band,2013-03-26,Director,"Stamford, CT",2,-1,1,Great company to work for. Opportunity to move to other business segments and to get involved in relevant subject matter.,Benefits: high deductible makes the healthcare coverage like a catastrophic medical insurance,Motivate and energize your employees
GE,4.0,1,more than 8 years,Senior project engineer,2013-04-14,Senior Project Engineer,,2,2,2,Excellent Resources and talent to learn from. Engaged management allows you to express your ideas.,Huge company and some times you are treated as a number.,Keep listening and acting on employees advice from bottom up. Simplify complicated systems and processes. Improve negotiation of purchased parts price and long term agreements.
GE,5.0,0,more than 5 years,Fantastic training ground for future business leaders,2013-11-25,Anonymous Employee,"Overland Park, KS",2,2,2,"Training and Development is Top Notch, Peers and Management are A players, What you learn at GE will last you a lifetime and prepare you for almost anything you will encounter in the business world",Work-Life Balance can be challenging if you choose to climb the corporate ladder,
GE,5.0,1,less than 1 year,I have found my home.,2014-08-06,Anonymous Employee,"Houston, TX",2,2,2,"GE really values their employees genuinely. You are recognized for the hard work you do. You can drive your own career path and with a company like GE, the opportunities are endless.",Growing so much that we are running out of office space. We need a new building!,
GE,5.0,1,more than 10 years,"Director, Government Property",2015-06-03,"Director, Government Property","Cincinnati, OH",2,2,2,Top notch company. You will never be more satisfied working so hard,Everyone is an A or B+ player so competition is strong ... this is actually good for you!,Increase EOP
GE,5.0,0,,Controller,2015-06-05,,,2,2,2,"Great organization, from reputation to the people. Lots of integrity. Company is always looking to do something great, something better, to improve. The work was challenging but rewarding because the Company experiences just about everything, being a conglomerate.",It's a big company so you have to be in the right position to be noticed.,
GE,3.0,0,more than 8 years,Lead Engineer,2015-06-26,Anonymous Employee,"Erie, PA",2,1,2,It is amazing to work with such a collection of field experts and talented technical minds on a constant stream of exciting and challenging projects. There is a real camaraderie among the engineering staff.,"Long hours, high expectations and short deadlines can be a significant source of stress and anxiety. Occasionally the momentum of executive directives overpowers the natural progression of technical projects.","Listen to and respect the employees who are performing the daily tasks and making the small contributions that further the success of the company as a whole. Remember that while the financials obviously dictate the immediate direction of the business, the products are what provide the long term success."
GE,1.0,0,more than 5 years,GE and the Oil Industry,2015-09-25,Lead Engineer/Technologist,"Houston, TX",-1,-1,-1,Good benefits. The company promotes teamwork and an equal opportunity for all employees. There is a sense of safety within all companies.,"Obviously a large company, with an emormous websites that are confusing and complex. Work processes take an abnormally long time to complete. There are too many meetings . From the beginning, they have been slowly infusing their corporate employees into the company. What is left is a company without any domain knowledge .","With an oil and gas company, it is not possible to know a particular job in 2 years. I would have thought that yoi buy a company because you see value in it. Not to suck a company in and mess it up so badly that it is totally unrecognizeable and to drag its good name through the mud to where it produces nothing."
GE,1.0,0,more than 1 year,A circus of technical manufacturing. GE-LYNN LMO,2016-05-27,Manufacturing Quality Engineer,"Lynn, MA",-1,1,-1,"Straight overtime for salary folk on the production floor. 
Never will be bored. 
Plenty of learning opportunities to show how not to organize or manage a production environment.","Long days (12+ hrs) plus weekends will be spent In the shop. You will not see the sun in winter.
Management effectiveness is measured in decibels.
No hint of an opportunity to grow or diversify. 
You are measured on several metrics that are directly contradictory, ensuring you will fail in some way everytime.
Upon failure, you will be publicly ridiculed on your appearance, personality, gender, and maybe (in part) about the actual failure to perform to above metrics. No instruction or coaching or advice in how to improve.",People with college educations won't stay in an office environment from the 1980s. Modernize the middle management methods to reduce your turn over.
GE,4.0,1,,Pleasant,2016-08-31,Anonymous Employee,,2,2,1,"Management understanding and always their to help. They are willing to work with you, and the company has plenty of room for growth as long as you have a college degree",Most employees underpaid or are just lazy. Could use a kick in the butt to get themselves more efficient,Jew up the good work.
GE,5.0,1,more than 10 years,Great company to work for,2016-09-29,Engineering Manager,"Atlanta, GA",2,1,1,Talented employees. Strong ethics. Challenging assignments. Products that make a difference in peoples' lives. Merit based employment practices. Strong support for diversity,Tough jobs. Average benefits and salary. Arbitrary Human Resources leadership. Weak growth in revenues over last 15 years. Not innovative,Too heavily concentrated in a few industries
GE,5.0,0,,2nd shift Assembly Leader,2016-11-06,Second Shift Assembly Leader,"Fort Edward, NY",2,-1,1,Great company great pay. worked with a wonderful bunch of people,Management and no understanding of manufacturing and production just straight out of college and to this job,Hire people off the floor that know the product they are the ones that know how things work
GE,5.0,1,more than 5 years,Best job I've ever had.,2017-01-12,Lead Field Engineer,"Atlanta, GA",2,2,2,"Great company, excellent people to work with, great benefits. Ability to work with cutting edge technological engineering processes and techniques.",Lots of travel. Always at customer sites. Up to 90% travel on a yearly basis. All expenses paid but not a lot of time home.,
GE,4.0,0,,Innovative,2017-02-23,Anonymous Employee,,2,1,-1,"New beliefs and performance system are employee friendly. Great people.
focus on digital, great for millenials.","pay is below market rate. benefits OK. 
Bimodal employee distribution. folks between 1-5 years then many over 20+. Do not focus on keeping loyal or capable employees after 5 year mark.",Care more for middle management development
GE,5.0,1,more than 10 years,GE,2017-02-28,Lead Manager,"Scottsdale, AZ",2,2,2,"Excellent growth opportunities and benefits. GE is a meritocracy -- the harder you work, the more rewards you will receive. Very","The only con is there is constant change and restructure to compensate for a changing business climate. If you do not like change, GE is not the place for you.",
GE,4.0,1,more than 10 years,GE,2017-04-13,Business Development Manager,"Schenectady, NY",2,1,1,"Many and varied opportunities within the same company; excellent functional, management and leadership training available within the company, exciting programs and ability to make a different.","As with many publicly traded companies, can get overly focused on quarterly or end of year financially reported results.",Maintain balance between long term growth and near term results.
